ticker,ret_5d,ret_20d,ret_60d,ma20_dev,ma60_dev,rsi,vol_20d,pct_b,iqc_alpha1,iqc2_vwap_dev,iqc2_dsm,forward_return,iqc_alpha2
001440,-0.07772020725388606,-0.16692667706708264,0.12421052631578955,-0.08569471791798644,-0.08305191460133932,34.72803347280335,0.04507531295781093,0.014169490618135407,0.02153558052434457,0.014357053682896335,21,1.1086142322097379,0.09571369121930891
039490,0.026250000000000107,-0.03297997644287398,0.38448566610455304,-0.0446823365138469,0.020657646644427263,41.75365344467641,0.06281157552765954,0.2856722408463866,0.007308160779537149,0.0048721071863581,26,-0.030450669914738104,0.032480714575720666
028050,0.056213017751479244,0.01564722617354186,0.4691358024691359,0.08067201453004391,0.15518403667250902,63.63636363636363,0.04087098658696144,0.9725077235293127,-0.014005602240896359,-0.00933706816059764,22,0.4873949579831933,-0.06224712107065093
003230,-0.0024937655860348684,0.023890784982935065,-0.05213270142180093,0.07768298158958231,0.030573686018550372,60.20408163265306,0.03407843111553154,0.8377582800976748,0.010833333333333334,0.007222222222222287,25,0.11749999999999994,0.04814814814814858
000250,-0.11431623931623935,0.09946949602122013,2.565591397849462,-0.04272517321016167,0.43520789450904585,52.79755849440488,0.10880613697143038,0.4413287699953732,0.1881785283474065,0.12545235223160434,1,-0.4987937273823885,7.50205066344994
016360,-0.023255813953488413,-0.08059701492537319,0.21259842519685046,-0.03518847238174794,0.00540422908128102,43.00518134715026,0.038673651587048864,0.2405587483093189,0.00974025974025974,0.006493506493506494,26,0.16341991341991347,0.043290043290043295
000880,-0.06544502617801051,-0.22671480144404332,0.3125,-0.10608463400383938,-0.07927729141891027,27.180527383367135,0.0498664846264042,0.08920197206176456,0.00980392156862745,0.006535947712418301,22,0.24556489262371617,0.04357298474945534
003490,-0.0523138832997988,-0.06547619047619047,0.03289473684210531,-0.04014672916242101,-0.028899350537782142,44.77611940298508,0.044780701127334226,0.20808483082224022,0.008492569002123142,0.005661712668082043,23,0.0424628450106157,0.037744751120546954
267270,-0.05442176870748294,-0.11150568181818177,0.19712918660287082,-0.024409264602667124,0.00432182185530583,45.9016393442623,0.03258811291228911,0.30658349983295835,0.009992006394884092,0.006661337596589357,29,0.4700239808153477,0.044408917310595715
009830,-0.1744444444444444,-0.23164426059979315,0.38619402985074625,-0.19300532203758014,-0.054286259784891544,28.951255539143276,0.07676133962315514,0.1175522062902282,-0.0013458950201884253,-0.0008972633467923488,27,0.36473755047106327,-0.005981755645282325
005387,-0.07370517928286857,-0.17406749555950263,0.1018957345971565,-0.10370084811102542,-0.11967942447859137,33.85416666666667,0.04433378442261152,-0.07758116144733744,0.021505376344086023,0.014336917562724056,21,0.06666666666666665,0.09557945041816038
950160,0.14731182795698916,0.015223596574690745,0.35923566878980884,0.02987307562376329,0.14610000179022187,55.12321660181582,0.07422935929312942,0.5826346492740571,0.041237113402061855,0.027491408934707858,2,-0.04404873477038429,0.7147766323024043
062040,-0.11714659685863871,-0.10186418109187745,0.006716417910447747,-0.08243776356958232,-0.08404721219459754,44.875943905070116,0.05997351660492527,0.20127971899944377,0.02223869532987398,0.014825796886582653,24,0.971830985915493,0.09883864591055103
028300,0.01200000000000001,-0.06469500924214422,0.031600407747196746,0.008973080757726848,-0.0419690754181129,55.154639175257735,0.03997171755825023,0.5640317416491143,0.020750988142292492,0.01383399209486166,20,0.20158102766798414,0.0922266139657444
090430,0.011053795136330091,-0.010101010101010055,0.14619883040935666,0.02564102564102555,0.007786102541501361,57.739557739557746,0.026482560318043177,0.6773696643051423,0.016763848396501458,0.011175898931001042,27,-0.01384839650145775,0.07450599287334028
066970,0.1512,0.28024911032028466,0.36268939393939403,0.19592769582381053,0.22478508809260367,68.76574307304786,0.06754098228009618,0.8239534679780679,0.04933981931897151,0.032893212879314404,1,0.35580264072272416,1.9670141301830015
326030,-0.002105263157894721,-0.13974591651542645,-0.24462151394422316,-0.03260370427062609,-0.14681706365872682,44.568245125348184,0.039594923298176536,0.24939003906167673,0.004219409282700422,0.0028129395218003325,21,0.053797468354430444,0.01875293014533555
078930,-0.057607090103397374,-0.09503546099290783,0.18148148148148158,-0.028993227303858116,-0.020696359589654434,47.602739726027394,0.036826965999689654,0.28045681719424526,0.013322884012539185,0.008881922675026086,26,0.2836990595611286,0.05921281783350724
298380,-0.04048582995951422,-0.10130010834236192,-0.16800401203610837,-0.08147163856822526,-0.13913584944823054,38.525730180806676,0.05423397467581213,0.15487185550108884,0.0189873417721519,0.012658227848101266,9,-0.18746232670283303,0.08438818565400844
377300,-0.09369202226345086,-0.2171474358974359,-0.02202202202202197,-0.1467621501244487,-0.16699823793554258,30.15597920277297,0.05213021604093061,-0.008652374741454362,0.008188331627430911,0.005458887751620557,22,0.1402251791197544,0.03639258501080372
180640,-0.11129431162407255,-0.2102564102564103,-0.10835401157981805,-0.09862452443664038,-0.13808267370272642,39.71061093247588,0.05125649118185377,-0.025053632005324865,0.006493506493506494,0.004329004329004374,23,0.045454545454545414,0.028860028860029162
082740,-0.07635206786850479,-0.1494140625,0.023501762632197387,-0.08867381637457494,-0.14845774062668038,34.14634146341464,0.038158919890865735,-0.01910791722896459,0.02812858783008037,0.01875239188672019,26,1.020665901262916,0.12501594591146795
161390,-0.03392857142857142,-0.1901197604790419,-0.07521367521367517,-0.053036933309994705,-0.13885499018411418,39.111111111111114,0.035143033679645996,0.11674033886515374,-0.0036968576709796672,-0.0024645717806531563,22,0.0942698706099816,-0.01643047853768771
000100,-0.008368200836820106,-0.10985915492957743,-0.1618037135278515,-0.03260370427062609,-0.10367323783860449,43.6426116838488,0.02977591926360643,0.15069497866256665,0.014767932489451477,0.009845288326300933,24,-0.03375527426160341,0.06563525550867289
052690,-0.041191381495564006,-0.052005012531328276,0.6755260243632337,-0.059722826424709496,0.06087342674504215,46.49827784156142,0.05233586491969755,0.28524394752865473,0.012888301387970919,0.008592200925313946,12,0.24653007270323868,0.05728133950209298
454910,-0.07558139534883723,-0.19125127161749744,0.0076045627376426506,-0.0898162459213464,-0.1801729027379132,33.81502890173411,0.045977477949290094,0.008025492460486384,0.013836477987421384,0.00922431865828086,22,0.38616352201257853,0.061495457721872405
241560,-0.05166666666666664,-0.12326656394453006,-0.018965517241379293,-0.0414420485175202,-0.06598818122127381,39.47368421052631,0.03515893610589014,0.22712090976737423,0.009666080843585237,0.0064440538957234485,29,0.26537785588752194,0.04296035930482299
000990,-0.05875299760191843,-0.13259668508287292,0.16989567809239947,-0.07560056523787095,-0.11155543818613955,38.75432525951557,0.06668114127424231,0.12941497676692823,0.04331210191082802,0.028874734607218747,21,1.0191082802547773,0.19249823071479166
010060,0.057432432432432456,0.2672064777327936,0.6147893379191745,0.11097964978703256,0.327208480565371,66.88578471651603,0.07031262775186807,0.6995336061739734,0.03354632587859425,0.022364217252396165,7,0.959531416400426,0.16928863185991022
032640,0.017026850032743956,-0.036002482929857194,0.045791245791245716,0.014071631460380596,-0.006959172146259851,55.36105032822757,0.023367789845343906,0.6280049324799499,-0.000643915003219575,-0.00042927666881301097,22,0.019961365099806727,-0.0028618444587534065
001040,-0.07352941176470584,-0.08695652173913049,0.10397196261682251,-0.013853017140173729,-0.04319946000675001,53.3197139938713,0.03919453100974763,0.44166433829132484,0.03333333333333333,0.022222222222222223,29,0.1878306878306879,0.14814814814814817
064400,-0.12125984251968502,-0.17455621301775148,-0.10144927536231885,-0.12098298676748587,-0.16362727954034484,29.674796747967477,0.04010988291043576,-0.06351157160562583,0.02060931899641577,0.01373954599761047,21,0.16487455197132617,0.09159697331740314
029780,-0.10304054054054057,-0.14216478190630044,-0.05516014234875444,-0.08432488360062085,-0.0765752709987827,27.14285714285714,0.021238738424795227,-0.047589692729281645,-0.005649717514124294,-0.003766478342749529,26,0.0037664783427495685,-0.025109855618330193
034220,-0.05240174672489084,-0.15629860031104204,-0.09583333333333333,-0.06259449652252802,-0.103589771835369,36.72566371681416,0.03720325737411569,0.006143598818484323,0.010599078341013824,0.007066052227342494,22,0.12995391705069115,0.04710701484894996
021240,-0.0013831258644536604,-0.11302211302211307,-0.1672433679354095,-0.017553408627024036,-0.08800000000000008,43.44827586206897,0.020057137132644055,0.21552017328519932,0.007617728531855956,0.005078485687904037,28,0.19252077562326875,0.03385657125269358
087010,-0.10244648318042815,0.1353965183752417,0.16007905138339917,-0.02158513209434121,0.06372697070371491,47.63231197771588,0.062385547536748326,0.4453464652018704,0.010221465076660987,0.0068143100511073255,7,-0.11243611584327085,0.05158173937420482
128940,0.007827788649706457,-0.09807355516637473,0.14190687361419063,-0.00019413706076487625,0.0030350737668998207,55.144032921810705,0.0492435268322728,0.49892039236584823,0.021359223300970873,0.014239482200647212,27,-0.10679611650485432,0.09492988133764808
103590,-0.10090556274256146,-0.16466346153846156,0.25678119349005435,-0.11034306195596522,-0.021149738269054752,32.06896551724138,0.044173082568774336,-0.07628170973561771,0.01870503597122302,0.012470023980815417,21,0.7625899280575539,0.08313349320543612
036570,0.029885057471264354,0.0205011389521641,0.11166253101736978,0.020943004945192634,0.005077736481180928,57.95454545454546,0.036026966538829676,0.6248886149360801,0.006696428571428571,0.004464285714285714,23,0.2075892857142858,0.02976190476190476
138930,-0.006111111111111067,-0.09095528455284552,0.11533665835411466,-0.02536024624771871,0.0005313050529907049,38.671875,0.02965424631004941,0.2043115545581962,-0.0022358859698155395,-0.0014905906465437608,26,0.04695360536612636,-0.009937270976958406
005385,-0.08399999999999996,-0.1879432624113475,0.11707317073170742,-0.11600077205172743,-0.1225213143021362,32.88288288288288,0.04627993999333675,-0.09946732297504593,0.025109170305676855,0.01673944687045128,21,0.0873362445414847,0.11159631246967519
004020,-0.04539007092198577,-0.1871980676328503,0.07679999999999998,-0.06449819293855996,-0.009905845429580173,37.541528239202655,0.04675951826424746,0.12600917388549124,0.01188707280832095,0.007924715205547229,21,0.2644873699851411,0.0528314347036482
271560,-0.040479760119940034,-0.024390243902439046,0.21442125237191645,-0.014778325123152691,0.041355932203389845,48.84259259259259,0.027263548477618582,0.36863436442855757,-0.018359375,-0.012239583333333371,23,0.12187499999999996,-0.08159722222222247
214370,-0.13523809523809527,-0.296124031007752,0.30647482014388494,-0.1845898253333932,-0.1380428763547188,20.863309352517987,0.05444578380990826,0.10625902881335542,0.008259911894273128,0.005506607929515419,26,0.16189427312775329,0.03671071953010279
450080,-0.014705882352941124,-0.01179941002949858,0.21376811594202905,0.019709306749866817,0.054453887315077054,47.129909365558916,0.06207182384347504,0.5701184855375159,0.04328358208955224,0.028855721393034755,2,0.19850746268656727,0.7502487562189036
353200,-0.011597938144329856,0.30664395229982966,0.6267232237539766,0.06735318675201785,0.27780091628488135,64.4308943089431,0.07702112846575355,0.6117332309144272,0.020860495436766623,0.013906996957844479,4,0.470664928292047,0.15691290907152827
088980,-0.021795989537925053,-0.009708737864077666,0.002680965147453085,-0.0119760479041916,-0.009592185017360033,45.74468085106383,0.008534033843264762,0.16359276631511702,0.0066844919786096255,0.004456327985739751,26,0.01158645276292325,0.029708853238265005
022100,-0.04071661237785018,-0.15857142857142859,-0.015050167224080258,-0.05790147152911074,-0.154565680246884,36.82008368200836,0.045147324564680166,0.14438420584837244,0.010186757215619695,0.006791171477079796,29,0.18505942275042453,0.04527447651386531
310210,0.0016313213703098572,-0.06402439024390238,0.3954545454545455,-0.04301745635910226,0.19289701710984763,43.25153374233129,0.05595207301784991,0.3226708573936648,0.0008143322475570033,0.0005428881650380654,12,-0.07491856677524433,0.003619254433587103
175330,0.02590673575129543,-0.0465489566613162,0.1401151631477926,-0.0055248618784530246,0.04470174410083527,43.220338983050844,0.0351798548461754,0.4558892902235621,0.0,0.0,26,-0.08080808080808077,0.0
002380,-0.06769825918762085,-0.17324185248713553,0.1503579952267302,-0.07711454693408648,-0.037379755683520366,35.55555555555556,0.0529152986305472,0.04104856039005423,0.00933609958506224,0.006224066390041493,22,0.15145228215767625,0.04149377593360996
011170,0.0024875621890547706,-0.043890865954922864,0.1320224719101124,0.04559901407537126,0.03530217721735762,57.14285714285714,0.04754048976376155,0.6763066156536734,0.01240694789081886,0.0082712985938793,21,0.41315136476426795,0.055141990625862
108490,-0.06949806949806947,-0.06589147286821706,-0.09906542056074763,-0.03173965447971072,-0.09574135451191301,46.7741935483871,0.06034158447854663,0.35546789238598575,0.03319502074688797,0.022130013831258684,22,0.3132780082987552,0.14753342554172458
011790,-0.08608185390685741,-0.1337754494342327,-0.13949080991105722,-0.07011872196586633,-0.14163241810644545,33.03300424933704,0.045950701315735275,0.03467019443414173,0.02409224387060688,0.01606149591373786,23,0.3750349585158945,0.10707663942491909
489790,-0.14457831325301207,-0.0633245382585752,0.6627634660421546,-0.11416094822208356,0.07809890165510947,44.12265758091993,0.07500631527739691,0.11288468772007663,0.01267605633802817,0.008450704225352112,4,0.21408450704225346,0.09534945522189742
018880,-0.04834605597964381,-0.10419161676646704,0.24252491694352152,-0.0651168603924509,-0.008461657424386315,40.634005763688755,0.0409307296186878,0.08867365587324853,0.01537433155080214,0.010249554367201466,27,0.13101604278074874,0.06833036244800977
088350,-0.08565531475748189,-0.0780437044745057,0.37151702786377716,-0.07563901930099115,0.061904476538622966,37.59259259259259,0.05830488221032732,0.1432189938540906,0.010158013544018058,0.006772009029345372,26,0.10270880361173806,0.045146726862302484
251270,-0.040935672514619936,-0.04280155642023342,0.016528925619834656,-0.05257076834199881,-0.059018535932295335,42.10526315789474,0.042386634162517756,0.22493887395225506,0.01524390243902439,0.01016260162601626,27,0.009146341463414531,0.06775067750677508
